Node ID,Is_Origin,Is_Destination,Origin_SA1,Origin_SA2,Destination_SA1,Destination_SA2,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight
11345,0,0,0,0,0,0,collapsed_51013_11345_26787,26787,783.5621824172946,198239671,58437,54.388537889440244,198239673,56471,47.95426665283164,,,,,,,,,,,,,,,,,,,,,,,,,,,
11346,0,0,0,0,0,0,23415961,11347,64.72630712987241,29174086,26452,89.89579901734629,collapsed_96858_31478_11346,31478,992.7563605090618,,,,,,,,,,,,,,,,,,,,,,,,,,,
11347,0,0,0,0,0,0,23415961_rev,11346,64.72630712987241,200093518,26452,45.89258774159043,1056606132_rev,59026,2.1677811749553317,1056606135,59025,2.4913124384564127,,,,,,,,,,,,,,,,,,,,,,,,
11353,0,0,0,0,0,0,23416178,11354,18.262386330355884,collapsed_26326_11353_61662,61662,245.82161438290655,756035137_rev,82545,192.3049777392921,,,,,,,,,,,,,,,,,,,,,,,,,,,
11354,0,0,0,0,0,0,23416178_rev,11353,18.262386330355884,200287249,11358,123.26927961584383,1056574707_rev,61663,245.5493163217407,,,,,,,,,,,,,,,,,,,,,,,,,,,
11355,0,0,0,0,0,0,collapsed_11152_11355_11357,11357,643.403611276429,collapsed_55535_26469_11355,26469,1004.4869799483183,collapsed_26580_26449_11355,26449,1123.6568894685286,,,,,,,,,,,,,,,,,,,,,,,,,,,
11356,0,0,0,0,0,0,23416345,11357,36.06599388016591,collapsed_75798_11361_11356,11361,118.3939038759178,567944415_rev,82545,46.112097723450546,756035138_rev,11358,40.54626116028102,,,,,,,,,,,,,,,,,,,,,,,,
11357,0,0,0,0,0,0,23416345_rev,11356,36.06599388016591,23416346_rev,11358,32.66358812590797,collapsed_11152_11355_11357,11355,643.403611276429,,,,,,,,,,,,,,,,,,,,,,,,,,,
11358,0,0,0,0,0,0,23416346,11357,32.66358812590797,200287249_rev,11354,123.26927961584383,756035138,11356,40.54626116028102,,,,,,,,,,,,,,,,,,,,,,,,,,,
11359,0,0,0,0,0,0,23416347,11360,93.99626663556671,787071507_rev,11151,37.749612950220595,collapsed_26156_26280_11359,26280,850.9917349043385,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360,0,0,0,0,0,0,23416347_rev,11359,93.99626663556671,23416348,11361,36.9422794615394,24542981_rev,13019,7.715021541590762,24542982,13020,51.03411615244191,collapsed_55536_13020_11360,13020,102.68132670126045,,,,,,,,,,,,,,,,,,,,,
11361,0,0,0,0,0,0,23416348_rev,11360,36.9422794615394,29132465,26375,66.89916417808483,collapsed_75798_11361_11356,11356,118.3939038759178,755263118,26377,15.362979621950174,,,,,,,,,,,,,,,,,,,,,,,,
11362,0,0,0,0,0,0,collapsed_11349_58994_11362,58994,685.9215749881365,581646061,30534,191.06834614770847,collapsed_26316_13021_11362,13021,100.22772321384883,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365,0,0,0,0,0,0,23416400,11366,15.961232665104317,199789512_rev,58984,10.38929743824419,585321710,32841,15.884489474404957,1056574691_rev,133448,43.66395791800968,,,,,,,,,,,,,,,,,,,,,,,,
11366,0,0,0,0,0,0,23416400_rev,11365,15.961232665104317,27704269,18434,26.950711651703205,578238687,73913,10.826283607243822,697701070_rev,11368,36.32461744490418,,,,,,,,,,,,,,,,,,,,,,,,
11367,0,0,0,0,0,0,23429884,11368,132.2467970209494,collapsed_81058_11367_28549,28549,55.250034758685295,collapsed_190326_11372_11367,11372,340.06942951657146,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368,0,0,0,0,0,0,23429884_rev,11367,132.2467970209494,collapsed_26212_11368_18434,18434,42.56969939400099,697701070,11366,36.32461744490418,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372,0,0,0,0,0,0,collapsed_11371_11372_48091,48091,452.5831192134386,collapsed_41019_41018_11372,41018,307.93977747961605,collapsed_190326_11372_11367,11367,340.06942951657146,,,,,,,,,,,,,,,,,,,,,,,,,,,
11375,0,0,0,0,0,0,23430043,11376,95.10132487871753,collapsed_13018_11375_81623,81623,98.35113481988508,collapsed_94900_11375_11379,11379,237.47448385642048,,,,,,,,,,,,,,,,,,,,,,,,,,,
11376,0,0,0,0,0,0,23430043_rev,11375,95.10132487871753,collapsed_82841_57558_11376,57558,93.70222265792789,1154681643,24462,11.676873199446558,,,,,,,,,,,,,,,,,,,,,,,,,,,
11378,0,0,0,0,0,0,collapsed_83299_297_11378,297,304.27021967667605,23430130,11379,15.670459839099555,collapsed_76421_76422_11378,76422,34.915819682697474,,,,,,,,,,,,,,,,,,,,,,,,,,,
11379,0,0,0,0,0,0,23430130_rev,11378,15.670459839099555,collapsed_39656_39653_11379,39653,378.02586123598815,collapsed_141626_3176_11379,3176,1010.1647394722883,collapsed_94900_11375_11379,11375,237.47448385642048,,,,,,,,,,,,,,,,,,,,,,,,
11380,0,0,0,0,0,0,23430688_rev,296,47.32801043891811,33068541_rev,30666,165.5335435011147,collapsed_60933_11380_57040,57040,65.50490815180308,collapsed_83037_11380_57040,57040,39.06319932083839,,,,,,,,,,,,,,,,,,,,,,,,
11382,0,0,0,0,0,0,collapsed_93372_49135_11382,49135,152.5384182337806,116814269_rev,34437,15.755795312940297,784146818,30669,50.27628421376537,,,,,,,,,,,,,,,,,,,,,,,,,,,
11383,0,0,0,0,0,0,23431441_rev,1831,39.314822625081675,87469500,14178,123.53384142034447,collapsed_33101_33100_11383,33100,107.11684295156414,,,,,,,,,,,,,,,,,,,,,,,,,,,
11384,0,0,0,0,0,0,collapsed_110447_11384_72365,72365,301.70293186265144,755298249_rev,63846,99.07038025327338,786277528,95590,62.574968645414984,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395,0,0,0,0,0,0,,11396,21.195823533515036,collapsed_11334_59204_11395,59204,429.24012157481116,_rev,59205,25.798489764578317,collapsed_95216_31478_11395,31478,492.98682277979026,,,,,,,,,,,,,,,,,,,,,,,,
11396,0,0,0,0,0,0,_rev,11395,21.195823533515036,_rev,11339,44.95612389510371,,11340,27.870514207635573,,59205,11.16394486645191,,,,,,,,,,,,,,,,,,,,,,,,
11398,0,0,0,0,0,0,collapsed_11399_11398_11408,11408,457.1764313569638,_rev,11415,33.208474492920026,collapsed_92072_65257_11398,65257,29.26299406086258,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,0,0,0,0,0,0,,11401,55.183073092072476,_rev,59031,98.38979683969339,,11420,14.77846398348001,collapsed_11423_11422_11400,11422,84.71793432118821,,,,,,,,,,,,,,,,,,,,,,,,
11401,0,0,0,0,0,0,_rev,11400,55.183073092072476,_rev,59031,121.61905648923828,,11406,42.473830120998336,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402,0,0,0,0,0,0,,11403,20.016965404115812,_rev,11407,41.64534666821396,_rev,11404,9.00213928117056,,11408,30.22658269079183,,,,,,,,,,,,,,,,,,,,,,,,
11403,0,0,0,0,0,0,_rev,11402,20.016965404115812,collapsed_11412_11403_11415,11415,502.0643838227009,,11404,18.286252043701698,collapsed_93561_11403_11420,11420,161.31439172199453,,,,,,,,,,,,,,,,,,,,,,,,
11404,0,0,0,0,0,0,,11405,19.892824494857337,_rev,11406,57.57435672303237,,11402,9.00213928117056,_rev,11403,18.286252043701698,,,,,,,,,,,,,,,,,,,,,,,,
11405,0,0,0,0,0,0,_rev,11404,19.892824494857337,_rev,11406,64.7604130553322,,10211,53.716953762245005,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406,0,0,0,0,0,0,,11405,64.7604130553322,,11404,57.57435672303237,_rev,11401,42.473830120998336,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407,0,0,0,0,0,0,,11408,47.95952978042846,_rev,10211,28.751166253919433,,11402,41.64534666821396,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408,0,0,0,0,0,0,_rev,11407,47.95952978042846,collapsed_11399_11398_11408,11398,457.1764313569638,_rev,11402,30.22658269079183,,,,,,,,,,,,,,,,,,,,,,,,,,,
11415,0,0,0,0,0,0,,11398,33.208474492920026,collapsed_11412_11403_11415,11403,502.0643838227009,_rev,92074,0.834672536306701,,,,,,,,,,,,,,,,,,,,,,,,,,,
11420,0,0,0,0,0,0,collapsed_11421_11420_11337,11337,322.10977318796733,_rev,11400,14.77846398348001,collapsed_75917_11420_11422,11422,81.40696531288857,collapsed_93561_11403_11420,11403,161.31439172199453,,,,,,,,,,,,,,,,,,,,,,,,
11422,0,0,0,0,0,0,collapsed_11423_11422_11400,11400,84.71793432118821,_rev,11424,122.27863493512828,,11425,34.9365398619635,collapsed_75917_11420_11422,11420,81.40696531288857,,,,,,,,,,,,,,,,,,,,,,,,
11424,0,0,0,0,0,0,,11425,119.95596561419002,_rev,26804,120.86837166000696,collapsed_26797_26795_11424,26795,1419.7721197896453,,11422,122.27863493512828,,,,,,,,,,,,,,,,,,,,,,,,
11425,0,0,0,0,0,0,_rev,11424,119.95596561419002,collapsed_59030_11425_81294,81294,654.8512379598494,_rev,11422,34.9365398619635,,,,,,,,,,,,,,,,,,,,,,,,,,,
11437,0,0,0,0,0,0,23551977,11438,6.864844967997511,23551981,11439,8.548238913913819,collapsed_60_11437_93573,93573,445.2676697434145,collapsed_22725_11437_19006,19006,347.9015006867962,,,,,,,,,,,,,,,,,,,,,,,,
11438,0,0,0,0,0,0,23551977_rev,11437,6.864844967997511,collapsed_31832_93352_11438,93352,547.3453925531427,1299708267,11439,11.011612599639722,collapsed_90506_16_11438,16,355.8048300740154,,,,,,,,,,,,,,,,,,,,,,,,
11439,0,0,0,0,0,0,23551981_rev,11437,8.548238913913819,1299708267_rev,11438,11.011612599639722,collapsed_90505_24076_11439,24076,112.55124770154559,collapsed_190985_11439_22716,22716,268.0764883086146,,,,,,,,,,,,,,,,,,,,,,,,
11445,0,0,0,0,0,0,collapsed_12563_11445_39543,39543,360.75279891154156,23552003,11448,356.5600250170889,51969118_rev,40757,374.96593240860875,199171254,28042,574.4003384264129,,,,,,,,,,,,,,,,,,,,,,,,
11446,0,0,0,0,0,0,collapsed_11447_11446_39544,39544,380.9682945312267,collapsed_75502_115784_11446,115784,406.97012159425583,collapsed_96239_45815_11446,45815,631.9938106892862,,,,,,,,,,,,,,,,,,,,,,,,,,,
11448,0,0,0,0,0,0,23552003_rev,11445,356.5600250170889,216544535_rev,57902,343.9594071287432,701021392,56731,345.85813462175605,701021393,52155,570.6970878190236,,,,,,,,,,,,,,,,,,,,,,,,
11452,0,0,0,0,0,0,collapsed_82551_7700_11452,7700,105.2570033239652,568342862,50440,39.33872851883186,collapsed_11450_11452_12511,12511,706.249221251039,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453,0,0,0,0,0,0,collapsed_11454_11453_7700,7700,114.09694297706812,collapsed_11456_11453_18768,18768,402.73119645668305,23552229_rev,11455,90.01220134137901,,,,,,,,,,,,,,,,,,,,,,,,,,,
11455,0,0,0,0,0,0,23552192_rev,7699,20.889077527730677,23552226_rev,11459,64.55497376457913,23552229,11453,90.01220134137901,,,,,,,,,,,,,,,,,,,,,,,,,,,
11457,0,0,0,0,0,0,collapsed_82948_11457_24986,24986,277.90764065236704,collapsed_18791_11457_150140,150140,457.42340253460407,collapsed_11290_11457_19493,19493,170.43775599079518,collapsed_19501_11457_18768,18768,117.7343850676213,,,,,,,,,,,,,,,,,,,,,,,,
11459,0,0,0,0,0,0,23552226,11455,64.55497376457913,555951440,7699,65.59669297382514,579362644_rev,11461,78.42248595483552,,,,,,,,,,,,,,,,,,,,,,,,,,,
11460,0,0,0,0,0,0,23552234,11461,63.273777527791005,23552249,11462,88.24941348711525,437006401_rev,77001,61.85584200357207,,,,,,,,,,,,,,,,,,,,,,,,,,,
11461,0,0,0,0,0,0,23552234_rev,11460,63.273777527791005,437006410,77001,8.309996822518404,579362644,11459,78.42248595483552,968007595_rev,102191,5.570559137174233,,,,,,,,,,,,,,,,,,,,,,,,
11462,0,0,0,0,0,0,23552249_rev,11460,88.24941348711525,215513537,61074,160.759757432136,227138653_rev,61073,166.35753831988094,,,,,,,,,,,,,,,,,,,,,,,,,,,
11465,0,0,0,0,0,0,collapsed_96233_11465_53764,53764,286.7079529132262,159180003_rev,53764,11.395418200644777,770071086,61072,27.58163140459725,,,,,,,,,,,,,,,,,,,,,,,,,,,
11494,0,0,0,0,0,0,collapsed_11493_11494_26469,26469,275.5877528379856,38956134,26587,901.398537855497,276734667,70252,86.57933039456017,754630185_rev,70256,81.14967540503554,,,,,,,,,,,,,,,,,,,,,,,,
11535,0,0,0,0,0,0,132087620_rev,50404,12.626071818955019,579052313,50407,49.0614161205958,collapsed_13616_11535_50404,50404,223.6279181857425,,,,,,,,,,,,,,,,,,,,,,,,,,,
11617,0,0,0,0,0,0,27765855,18894,221.15945539236964,collapsed_97034_11617_76963,76963,594.3520287139474,collapsed_18899_19463_11617,19463,449.51406176663045,,,,,,,,,,,,,,,,,,,,,,,,,,,
11655,0,0,0,0,0,0,collapsed_232_11655_351,351,387.29645204423895,144938120_rev,346,247.98833624060762,collapsed_56679_11655_72342,72342,220.41802689074785,,,,,,,,,,,,,,,,,,,,,,,,,,,
11694,0,0,0,0,0,0,collapsed_116056_11694_88636,88636,162.6695592408452,collapsed_36470_95193_11694,95193,244.84421620866317,collapsed_36473_36472_11694,36472,38.271719443027095,979747252_rev,20703,77.09718255598452,,,,,,,,,,,,,,,,,,,,,,,,
11696,0,0,0,0,0,0,23704198,9507,373.76151351199894,collapsed_53759_53760_11696,53760,137.05238515438734,collapsed_67747_11696_60679,60679,188.58597685962997,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697,0,0,0,0,0,0,23704303,11698,39.9903067821052,28119426_rev,20703,55.34666585849323,327710505_rev,73881,102.03064518365075,577198166,36472,15.123322251220612,,,,,,,,,,,,,,,,,,,,,,,,
11698,0,0,0,0,0,0,23704303_rev,11697,39.9903067821052,collapsed_83196_11698_83195,83195,116.88773144981565,collapsed_111168_11698_69016,69016,183.11472084803734,,,,,,,,,,,,,,,,,,,,,,,,,,,
11711,0,0,0,0,0,0,collapsed_3781_54318_11711,54318,230.52038837043722,collapsed_82937_11711_5737,5737,343.2622274866938,collapsed_28021_11711_5738,5738,343.24322861640155,,,,,,,,,,,,,,,,,,,,,,,,,,,
11787,0,0,0,0,0,0,collapsed_4993_39611_11787,39611,482.64650414779464,collapsed_162081_11787_44720,44720,558.0246189056479,collapsed_163513_11787_39611,39611,319.8598805450404,,,,,,,,,,,,,,,,,,,,,,,,,,,
11843,0,0,0,0,0,0,collapsed_11842_11843_7686,7686,528.2715418066947,collapsed_19818_11843_167811,167811,852.3740372536231,1393829101,19811,45.177749319644946,,,,,,,,,,,,,,,,,,,,,,,,,,,
11847,0,0,0,0,0,0,collapsed_11846_11847_69872,69872,309.26352039840714,167562921,54958,67.08139516598422,collapsed_19805_165863_11847,165863,211.46097363009102,,,,,,,,,,,,,,,,,,,,,,,,,,,
11854,0,0,0,0,0,0,27829063,19446,362.8162736921311,collapsed_164932_11854_11854,11854,69.77465379677922,collapsed_164932_11854_11854,11854,69.77465379677922,,,,,,,,,,,,,,,,,,,,,,,,,,,
11893,0,0,0,0,0,0,collapsed_76620_90759_11893,90759,650.6212315904704,68852043,44544,34.12933112980078,collapsed_47637_45569_11893,45569,320.1018553232683,collapsed_75787_75788_11893,75788,368.91024814332957,,,,,,,,,,,,,,,,,,,,,,,,
11910,0,0,0,0,0,0,23730383,11910,0.0,23730383_rev,11910,0.0,23730433,11922,279.0472017287794,,,,,,,,,,,,,,,,,,,,,,,,,,,
11922,0,0,0,0,0,0,23730433_rev,11910,279.0472017287794,213197521_rev,60950,265.5101311752399,480571497,73677,15.137828244003167,,,,,,,,,,,,,,,,,,,,,,,,,,,
11975,0,0,0,0,0,0,collapsed_11974_11975_11977,11977,91.07171966723635,23731211_rev,11976,21.93062942517323,754999429,50890,4.030861309622125,,,,,,,,,,,,,,,,,,,,,,,,,,,
11976,0,0,0,0,0,0,23731211,11975,21.93062942517323,23731216,11977,98.92994651194844,1109616988_rev,11980,3.023757240598943,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977,0,0,0,0,0,0,23731212,11978,250.83846367505794,23731216_rev,11976,98.92994651194844,collapsed_11974_11975_11977,11975,91.07171966723635,,,,,,,,,,,,,,,,,,,,,,,,,,,
11978,0,0,0,0,0,0,23731212_rev,11977,250.83846367505794,165175387,54407,40.46239125595008,1314765720_rev,54419,12.194918056934782,,,,,,,,,,,,,,,,,,,,,,,,,,,
11980,0,0,0,0,0,0,collapsed_11979_11980_83010,83010,98.08991546699832,1109616988,11976,3.023757240598943,1109616989_rev,50891,20.7960823009148,,,,,,,,,,,,,,,,,,,,,,,,,,,
11982,0,0,0,0,0,0,collapsed_11981_11982_11983,11983,313.3421266964455,26428798_rev,15790,101.56068607942908,1136346563_rev,15789,8.974756393079208,1136346566,15788,9.696012709169349,,,,,,,,,,,,,,,,,,,,,,,,
11983,0,0,0,0,0,0,23731241,11984,48.77243396769887,136057060_rev,50890,47.703020533099604,collapsed_11981_11982_11983,11982,313.3421266964455,,,,,,,,,,,,,,,,,,,,,,,,,,,
11984,0,0,0,0,0,0,23731241_rev,11983,48.77243396769887,1109616990,50891,3.2384376364000795,1109616991_rev,50890,18.920824103866305,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,0,0,0,0,0,0,23768389,12002,201.53893763729516,23768392,12003,14.391776588089591,1136346564_rev,96013,14.471825509344203,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,0,0,0,0,0,0,23768389_rev,12001,201.53893763729516,collapsed_12014_12002_15782,15782,840.459615338016,24677251,12017,368.51126851457224,collapsed_58697_12002_58699,58699,396.8504288724512,1346291263_rev,12017,368.51126851457224,,,,,,,,,,,,,,,,,,,,,
12003,0,0,0,0,0,0,23768392_rev,12001,14.391776588089591,788796323,96013,8.555104172444382,1136346561,15789,19.400668881420994,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006,0,0,0,0,0,0,23768852,12007,174.20202116448453,collapsed_54439_12006_45260,45260,201.81389421781313,199765218_rev,50970,177.35264015950557,,,,,,,,,,,,,,,,,,,,,,,,,,,
12007,0,0,0,0,0,0,23768852_rev,12006,174.20202116448453,collapsed_54427_12007_50971,50971,332.1395165254814,199765217,58699,20.168510083019914,1322748736,50970,12.594154586742443,,,,,,,,,,,,,,,,,,,,,,,,
12016,0,0,0,0,0,0,165175399,54414,15.792915774753705,collapsed_50888_12016_54418,54418,320.5357562617112,1361305116_rev,73821,51.283557845869595,,,,,,,,,,,,,,,,,,,,,,,,,,,
12017,0,0,0,0,0,0,24677251_rev,12002,368.51126851457224,1172667845,12027,334.23837335124944,1346291263,12002,368.51126851457224,,,,,,,,,,,,,,,,,,,,,,,,,,,
12019,0,0,0,0,0,0,23768990,12020,55.21950747095282,23781377_rev,12027,47.204212362447485,23781378,12028,805.9121471253892,,,,,,,,,,,,,,,,,,,,,,,,,,,
12020,0,0,0,0,0,0,23768990_rev,12019,55.21950747095282,collapsed_12081_12020_12029,12029,467.37615268561547,1314766084_rev,12027,17.92009041408286,,,,,,,,,,,,,,,,,,,,,,,,,,,
12027,0,0,0,0,0,0,23781377,12019,47.204212362447485,1172667845_rev,12017,334.23837335124944,1314766084,12020,17.92009041408286,,,,,,,,,,,,,,,,,,,,,,,,,,,
12028,0,0,0,0,0,0,23781378_rev,12019,805.9121471253892,165178813_rev,54438,23.81290123603427,165178841,54459,23.765958926819657,,,,,,,,,,,,,,,,,,,,,,,,,,,
12029,0,0,0,0,0,0,collapsed_182014_153188_12029,153188,1201.1334926949262,collapsed_13335_6246_12029,6246,26.9818800213662,collapsed_12081_12020_12029,12020,467.37615268561547,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116,0,0,0,0,0,0,collapsed_83091_12116_58899,58899,442.4036238053609,199765549,58937,41.812841388604205,collapsed_58938_58937_12116,58937,81.39545637696727,,,,,,,,,,,,,,,,,,,,,,,,,,,
12128,0,0,0,0,0,0,collapsed_183583_155651_12128,155651,415.0547806357159,collapsed_94755_12128_12141,12141,67.10518913372358,collapsed_94757_12128_49129,49129,89.14242256063247,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134,0,0,0,0,0,0,collapsed_10173_10176_12134,10176,522.1754787957182,1334466836_rev,199445,32.026082575668546,1334466837,199446,37.96925430299771,,,,,,,,,,,,,,,,,,,,,,,,,,,
12140,0,0,0,0,0,0,23796194,12141,46.25048806610886,169092882,14566,47.105690838772844,578608296_rev,83264,35.33575573558114,,,,,,,,,,,,,,,,,,,,,,,,,,,
12141,0,0,0,0,0,0,23796194_rev,12140,46.25048806610886,25701543_rev,14566,19.546546851080798,collapsed_94755_12128_12141,12128,67.10518913372358,,,,,,,,,,,,,,,,,,,,,,,,,,,
12150,0,0,0,0,0,0,collapsed_175730_12150_153548,153548,52.28046474088302,collapsed_81739_12150_27634,27634,116.775345825328,collapsed_42688_12150_46919,46919,976.4308662018574,,,,,,,,,,,,,,,,,,,,,,,,,,,
12223,1,1,21201129121,212011291,21201129218,212011292,,12224,11.400049084872975,_rev,12227,18.528817582345766,_rev,12443,10.791069199190954,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224,1,1,21201129121,212011291,21201129218,212011292,_rev,12223,11.400049084872975,,12225,20.112798564370586,,56557,12.086088298625285,,,,,,,,,,,,,,,,,,,,,,,,,,,
12225,1,1,21201129121,212011291,21201129262,212011292,_rev,12224,20.112798564370586,,56557,19.845408291431752,collapsed_181122_150905_12225,150905,169.66870089549397,,,,,,,,,,,,,,,,,,,,,,,,,,,
12227,1,1,21201129121,212011291,21204131164,212041311,collapsed_181125_49902_12227,49902,558.008318669861,_rev,12443,17.796126711886917,,12223,18.528817582345766,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268,0,0,0,0,0,0,collapsed_12267_12268_1526,1526,31.929052968529056,collapsed_12275_12268_58370,58370,499.16860559247755,787306315,95642,18.56321524134185,,,,,,,,,,,,,,,,,,,,,,,,,,,
12278,0,0,0,0,0,0,23825848,12279,60.25766684846999,1164586912,36831,15.65488732149793,1164586913_rev,705,2.850303346725017,,,,,,,,,,,,,,,,,,,,,,,,,,,
12279,0,0,0,0,0,0,23825848_rev,12278,60.25766684846999,83144510,36831,44.676122020766186,collapsed_59780_59779_12279,59779,398.6387710659724,,,,,,,,,,,,,,,,,,,,,,,,,,,
12294,0,0,0,0,0,0,collapsed_153195_12294_2687,2687,662.263567057247,54842503,12294,0.0,54842503_rev,12294,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12331,0,0,0,0,0,0,collapsed_153482_98402_12331,98402,497.73483248980074,collapsed_35923_35924_12331,35924,1129.08192604826,665996217_rev,12333,27.61510136232331,,,,,,,,,,,,,,,,,,,,,,,,,,,
12333,0,0,0,0,0,0,23907352,12334,24.816552478327335,23907355_rev,12337,15.907495421029965,665996217,12331,27.61510136232331,collapsed_153492_12333_33076,33076,215.55027437445582,,,,,,,,,,,,,,,,,,,,,,,,
12334,0,0,0,0,0,0,23907352_rev,12333,24.816552478327335,23907356,12338,13.237266714053876,collapsed_18121_44738_12334,44738,242.14885287201346,collapsed_182466_125207_12334,125207,248.33396246207255,,,,,,,,,,,,,,,,,,,,,,,,
12337,0,0,0,0,0,0,23907355,12333,15.907495421029965,23907360_rev,12338,20.63665248823094,collapsed_76511_12337_40355,40355,89.37659390458197,collapsed_125190_33077_12337,33077,214.96200496515522,,,,,,,,,,,,,,,,,,,,,,,,
12338,0,0,0,0,0,0,23907356_rev,12334,13.237266714053876,collapsed_12339_12338_125167,125167,135.04377646342732,23907360,12337,20.63665248823094,collapsed_149012_12338_36608,36608,235.81824643287638,,,,,,,,,,,,,,,,,,,,,,,,
12351,0,0,0,0,0,0,23907444_rev,1915,46.760722666838255,198726075_rev,58547,24.212667062766943,1018419572,77412,20.44653415153032,,,,,,,,,,,,,,,,,,,,,,,,,,,
12355,0,0,0,0,0,0,collapsed_12356_12355_110100,110100,40.243958901507646,677590634,89377,31.65175061053875,976172881_rev,83469,55.19675861210891,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357,0,0,0,0,0,0,23909941_rev,5709,63.81520891968093,663102948,47655,12.677267542664474,collapsed_94037_70967_12357,70967,64.55378634025524,,,,,,,,,,,,,,,,,,,,,,,,,,,
12362,0,0,0,0,0,0,collapsed_12361_12362_89117,89117,25.77960011521796,collapsed_47693_12362_12362,12362,111.10061202543275,collapsed_47693_12362_12362,12362,111.10061202543275,,,,,,,,,,,,,,,,,,,,,,,,,,,
12365,0,0,0,0,0,0,collapsed_12366_12365_61138,61138,33.90034694682793,collapsed_31061_12365_15242,15242,91.88122891061832,collapsed_83427_103520_12365,103520,72.51716001430358,,,,,,,,,,,,,,,,,,,,,,,,,,,
12369,0,0,0,0,0,0,collapsed_12368_12369_177373,177373,451.30773088980067,collapsed_61229_12369_12369,12369,214.34519599542662,collapsed_61229_12369_12369,12369,214.34519599542662,,,,,,,,,,,,,,,,,,,,,,,,,,,
12378,0,0,0,0,0,0,collapsed_96675_72178_12378,72178,43.48131904746623,1040966849_rev,129436,16.259522123169997,collapsed_60010_60011_12378,60011,34.562279403525,,,,,,,,,,,,,,,,,,,,,,,,,,,
