ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28393422,,no,,,,concrete,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394178,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394186,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394192,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394195,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394199,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394202,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394206,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394208,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394214,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394219,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394220,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28394222,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395174,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395194,no,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395199,no,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395211,no,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395215,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395226,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395228,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395235,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395277,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395289,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395302,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395303,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395315,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395321,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395326,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395329,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395381,designated,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395455,designated,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395480,designated,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395493,designated,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395506,no,,,,,asphalt,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395507,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395508,no,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28395509,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408382,,,,50,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408384,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408395,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408399,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408402,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408403,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408405,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408406,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408407,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408408,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408409,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408410,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408411,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408412,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408415,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408417,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408422,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408423,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408531,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408702,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408705,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408709,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408722,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408740,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408758,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408764,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408788,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408791,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408803,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408806,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408807,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408808,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408809,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408828,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408912,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408916,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408918,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408923,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408938,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408966,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28409923,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28409925,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28409926,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28414882,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28414928,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28414929,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28414930,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415507,no,,,60,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415562,no,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415580,no,,,60,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415586,no,,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415594,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415657,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415816,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415821,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416100,designated,no,,,,concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416113,designated,no,,,,concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416114,no,,,60,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416117,no,no,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416118,no,no,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416120,no,no,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416126,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416130,yes,no,,,,concrete,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416133,shared_lane,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416235,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416237,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416242,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416243,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416613,yes,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416614,designated,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416621,designated,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416630,no,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416637,no,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416646,no,,,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416651,yes,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416652,yes,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416664,yes,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416675,,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416680,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416681,lane,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416682,lane,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28417356,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435679,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435680,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435683,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435687,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435689,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435690,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435696,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435709,,,,40,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435717,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435719,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435728,,,,,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435730,,,,,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435738,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435741,no,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435833,,,,40,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435837,,,,,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435844,,,,,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435856,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28435858,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436063,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436189,,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436190,,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436197,,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436199,,,,,,asphalt,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436203,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436204,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436209,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436278,,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436284,,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436309,,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436315,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436317,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436326,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436327,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436402,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436406,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436424,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436426,,,,,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436436,no,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28436437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28457804,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28457822,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28457840,,,,,,asphalt,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28457957,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458666,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458686,no,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458712,no,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458792,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458809,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458811,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458820,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458863,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458872,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458884,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458892,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28458946,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460592,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460783,,,,40,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460787,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460790,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460798,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460800,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460801,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460802,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460803,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460804,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460807,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460824,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460828,,,,50,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460829,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460835,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460839,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460841,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460854,,,,50,2,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460855,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460856,no,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460857,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460859,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460864,,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460866,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460868,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460871,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460875,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460898,,,,50,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460900,,,,50,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28460903,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461024,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461026,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461037,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461041,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461404,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461444,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461529,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461531,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461550,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461553,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461560,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461561,,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28461567,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464619,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464620,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464621,,,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464622,,,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464624,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464628,,,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464629,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464631,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464632,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464633,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464707,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464708,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464709,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464710,no,,,40,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464713,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464714,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464786,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464787,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464788,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464789,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464790,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464791,no,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464792,no,,,40,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464807,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28464808,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484371,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484381,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485233,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485255,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485264,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485284,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485300,,,,,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485434,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485484,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485500,,,,50,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485536,,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487224,,,,40,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487242,,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487312,,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487414,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487416,,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487418,,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487425,,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487436,,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500567,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500574,designated,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500577,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500596,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500605,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500674,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500740,no,,,10,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500749,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500760,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500790,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500803,no,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500847,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500854,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500858,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500859,no,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500863,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500871,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501006,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501009,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501010,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501016,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501026,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501028,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501034,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501037,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501045,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
