method,origin_node,origin_sa1,destination_node,destination_dzn,path_number,nodes,links
link_elimination,2334834,20605113348,2331924,211352795,22,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697316,5697132,5697173,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,23,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331723,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697431,5697430,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,24,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331723,2331755,2331793,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697431,5697460,5697506,5697505,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,25,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697225,5697090,5697132,5697173,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,26,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2331622,2331723,2331755,2331793,2331851,2331935,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698673,5698344,5698672,5697431,5697460,5697506,5697554,5697637,5697636,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,27,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2331622,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698673,5698344,5698672,5697316,5697132,5697173,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,28,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2331622,2331723,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698673,5698344,5698672,5697431,5697430,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,29,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2331622,2331723,2331755,2331793,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698673,5698344,5698672,5697431,5697460,5697506,5697505,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,30,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333372,2333659,2332658,2332725,2332810,2332846,2332907,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297357,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699122,5699428,5699427,5698444,5698539,5698574,5698628,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,31,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331723,2331755,2331793,2331851,2331935,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297357,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697431,5697460,5697506,5697554,5697637,5697636,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,32,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297357,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697316,5697132,5697173,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,33,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331723,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297357,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697431,5697430,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,34,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331723,2331755,2331793,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297357,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697431,5697460,5697506,5697505,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,35,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297357,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697225,5697090,5697132,5697173,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
